# Nx=          48 Ny=           4 J2= (1.00000000000000,0.000000000000000E+000)  kept_max=       10000
      38      42       1     0.81507867206152     0.90590262413025     0.90402793884277
      38      46       2     0.81711080095948     0.90590262413025     0.90438449382782
      38      50       3     0.81703383053721     0.90590262413025     0.90334928035736
      38      54       4     0.81758587311895     0.90590262413025     0.90344917774200
      38      58       5     0.82095992774102     0.90590262413025     0.90687680244446
      38      62       6     0.82166547690384     0.90590262413025     0.90747165679932
      38      66       7     0.82254499733275     0.90590262413025     0.90829098224640
      38      70       8     0.82111595569145     0.90590262413025     0.90666747093201
      38      74       9     0.82091486409689     0.90590262413025     0.90644508600235
      38      78      10     0.82195255455566     0.90590262413025     0.90759730339050
      38      82      11     0.82343420574401     0.90590262413025     0.90919762849808
      38      86      12     0.82406469433146     0.90590262413025     0.90983879566193
      38      90      13     0.82328614383476     0.90590262413025     0.90894639492035
      38      94      14     0.82232880253021     0.90590262413025     0.90788614749908
      38      98      15     0.82234280782330     0.90590262413025     0.90790778398514
      38     102      16     0.82334966708225     0.90590262413025     0.90900838375092
      38     106      17     0.82421145920973     0.90590262413025     0.90993249416351
      38     110      18     0.82367713841453     0.90590262413025     0.90931856632233
      38     114      19     0.82223624914164     0.90590262413025     0.90771985054016
      38     118      20     0.82116477599481     0.90590262413025     0.90654087066650
      38     122      21     0.82127797389972     0.90590262413025     0.90666341781616
      38     126      22     0.82260069159489     0.90590262413025     0.90811204910278
      38     130      23     0.82171772244558     0.90590262413025     0.90712076425552
      38     134      24     0.82110919648543     0.90590262413025     0.90643966197968
      38     138      25     0.81820428715025     0.90590262413025     0.90323394536972
      38     142      26     0.81863377138601     0.90590262413025     0.90370649099350
      38     146      27     0.82028990590996     0.90590262413025     0.90553182363510
      38     150      28     0.82078821688237     0.90590262413025     0.90607488155365
      38     154      29     0.82263833290310     0.90590262413025     0.90810966491699
      38     158      30     0.82245522752633     0.90590262413025     0.90790551900864
      38     162      31     0.82168266398208     0.90590262413025     0.90704405307770
