 Nx=          36 Ny=           6 Jd= (-1.73205080756888,0.000000000000000E+000) 0        2800        8000 bond           1

      56      62       0       1       0.003661679100       0.001083653452       0.001084231079      -0.001160622489      -3.052697309443       3.053230264222      57      67
      56      68       0       2       0.001897439882       0.000481002034       0.000521231412       0.001033890865      -2.900069108405       2.943911146382      57      73
      56      74       0       3       0.000666140772       0.000148331984       0.000152978853       0.002271170068      -2.769792480179       2.788696787977      57      79
      56      80       0       4       0.000300553960       0.000154166913       0.000151289102      -0.000579221763      -2.858855891648       2.853598689991      57      85
      56      86       0       5       0.000397825086       0.000207331595       0.000206787039      -0.000184097397      -2.904133952377       2.902988053648      57      91
      56      92       0       6       0.000383889820       0.000139292232       0.000139094280      -0.000063283095      -2.867939348254       2.868547619883      57      97
      56      98       0       7       0.000208146147       0.000068236182       0.000068125703      -0.000130852019      -2.785929544498       2.786389058432      57     103
      56     104       0       8       0.000157521795       0.000089086615       0.000088990473      -0.000072752980      -2.861642883544       2.862514211572      57     109
      56     110       0       9       0.000222027718       0.000110902178       0.000110771597      -0.000046335026      -2.894659093067       2.895303091994      57     115
      56     116       0      10       0.000196876165       0.000069248295       0.000069173289      -0.000123340104      -2.850173355406       2.850903412031      57     121
      56     122       0      11       0.000106023458       0.000038674358       0.000038618780      -0.000117543168      -2.783236822933       2.784236484343      57     127
      56     128       0      12       0.000099057926       0.000058350200       0.000058285312      -0.000057949429      -2.872752086578       2.873358724170      57     133
      56     134       0      13       0.000138550423       0.000065953938       0.000065870406      -0.000116230760      -2.892214553397       2.892702869538      57     139
      56     140       0      14       0.000111163373       0.000037044622       0.000036996430      -0.000113390326      -2.833126950872       2.833789120793      57     145
      56     146       0      15       0.000058549149       0.000023678219       0.000023647204      -0.000135124435      -2.787399490652       2.788471964340      57     151
      56     152       0      16       0.000065092091       0.000038818869       0.000038778789      -0.000059884952      -2.881500490769       2.882050899685      57     157
      56     158       0      17       0.000087601746       0.000039447206       0.000039398315      -0.000090303132      -2.889245527054       2.889779452418      57     163
      56     164       0      18       0.000062867164       0.000019574070       0.000019545759      -0.000068719744      -2.811042832181       2.811608238152      57     169
      56     170       0      19       0.000032578728       0.000014863180       0.000014847743      -0.000160846318      -2.792791043047       2.793695198595      57     175
      56     176       0      20       0.000043534482       0.000026086108       0.000026062980      -0.000033181574      -2.888786603956       2.889361092564      57     181
      56     182       0      21       0.000055769371       0.000023371687       0.000023350496      -0.000067783437      -2.887519261385       2.888153569770      57     187
      56     188       0      22       0.000034208436       0.000009104130       0.000009098490      -0.000092174231      -2.774277111729       2.774685426087      57     193
      56     194       0      23       0.000016320878       0.000008461279       0.000008451505      -0.000114056814      -2.793024592891       2.794026088328      57     205
      56     200       0      24       0.000029255227       0.000017958242       0.000017967227       0.000057629160      -2.908531768379       2.908962997210      57     205
      56     206       0      25       0.000037760987       0.000014280981       0.000014287824       0.000120448538      -2.950648256823       2.951215553613      57     211

