 Nx=          36 Ny=           6 J2= (1.00000000000000,0.000000000000000E+000) kept_max=        8000
      32      38       1     0.82667274780820     0.91437947750092     0.90600806474686
      32      44       2     0.83214833322920     0.91437947750092     0.91304475069046
      32      50       3     0.83950226359311     0.91437947750092     0.91905808448792
      32      56       4     0.83381444531666     0.91437947750092     0.91205859184265
      32      62       5     0.82978055610383     0.91437947750092     0.90774160623550
      32      68       6     0.83620277408651     0.91437947750092     0.91487765312195
      32      74       7     0.83922975330378     0.91437947750092     0.91797608137131
      32      80       8     0.83274622445129     0.91437947750092     0.91077774763107
      32      86       9     0.83091203881002     0.91437947750092     0.90885907411575
      32      92      10     0.83759534313156     0.91437947750092     0.91618710756302
      32      98      11     0.83853790030680     0.91437947750092     0.91711807250977
      32     104      12     0.83187591342475     0.91437947750092     0.90980124473572
      32     110      13     0.83193764485550     0.91437947750092     0.90991812944412
      32     116      14     0.83863887277868     0.91437947750092     0.91724413633347
      32     122      15     0.83767462253145     0.91437947750092     0.91613811254501
      32     128      16     0.83105420393162     0.91437947750092     0.90889161825180
      32     134      17     0.83298002428618     0.91437947750092     0.91102379560471
      32     140      18     0.83950926279892     0.91437947750092     0.91815638542175
      32     146      19     0.83654628440969     0.91437947750092     0.91488975286484
      32     152      20     0.83010564736794     0.91437947750092     0.90784770250320
      32     158      21     0.83417944660122     0.91437947750092     0.91231590509415
      32     164      22     0.84050648694576     0.91437947750092     0.91922777891159
      32     170      23     0.83491444617915     0.91437947750092     0.91309928894043
      32     176      24     0.82855087608575     0.91437947750092     0.90614330768585
      32     182      25     0.83627446859276     0.91437947750092     0.91459602117538
      32     188      26     0.84318126673255     0.91437947750092     0.92214375734329
