        0.000000000       -1.983285782        0.006782392      1         0.0014743
        0.785398163       -1.983667647        0.086191079      1         0.0000460
        1.570796327       -1.981333132        0.178030063      1         0.0000096
        2.356194490       -1.978116382        0.290302762      1         0.0000207
        3.141592654       -1.975197149        0.435031028      1         0.0002232
        3.926990817       -1.974104321        0.615137294      1         0.0003564
        4.712388980       -1.974521462        0.773931534      1         0.0000608
        5.497787144       -1.975243697        0.898662008      1         0.0000269
        6.283185307       -1.975565853        1.004505660      1         0.0000407
        7.068583471       -1.975242180        1.106173114      1         0.0000282
        7.853981634       -1.974516302        1.221646965      1         0.0000031
        8.639379797       -1.974093418        1.363970164      1         0.0000734
        9.424777961       -1.975122552        1.536386725      1         0.0003861
       10.210176124       -1.978100291        1.691721521      1         0.0002001
       10.995574288       -1.981328361        1.804344361      1         0.0000237
       11.780972451       -1.983660512        1.899290038      1         0.0000061
       12.566370614       -1.984490688        1.983410563      0         0.0009184
